angle_error,pixel_error,head_yaw,head_pitch,head_roll,norm_target_x,norm_target_y,pred_nx,pred_ny,session_id,user_id,split
1.1938657953811642,494.6405383387366,-23.60286979949888,-171.64283683682345,-0.2470932569085387,0.8201523140011716,0.1790065604498594,0.5682878196239471,0.5357540212571621,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.2422230310163598,500.63160810507264,-24.458994072284028,-171.7962255194891,-0.2503080799479846,0.8201523140011716,0.1790065604498594,0.5636746436357498,0.5365604870021343,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.9174925101775276,494.4866466148588,-23.794106417392207,-171.82105675103938,-0.2610987495595154,0.8201523140011716,0.1790065604498594,0.5673477649688721,0.5333587154746056,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.1997519903692315,491.4215311009199,-23.29710741676813,-171.60510858173404,-0.4412625994293673,0.8201523140011716,0.1790065604498594,0.5704291313886642,0.5345501489937305,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.869756692467909,502.81213516391347,-23.63143564517913,-171.658635061033,-0.3050305546846431,0.8201523140011716,0.1790065604498594,0.5595148541033268,0.5311107765883207,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5442861145141944,499.9702717622743,-23.10718462952125,-171.38925363082353,-0.3252988173618948,0.8201523140011716,0.1790065604498594,0.5601328611373901,0.527111142873764,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.8833738943282657,502.9901734629976,-23.22235910587477,-171.43303120042032,-0.3011441579133889,0.8201523140011716,0.1790065604498594,0.5570438131690025,0.5255999211221933,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.4387946208856731,498.25618893373036,-23.60213432107236,-171.64070696386827,-0.2873384819891931,0.8201523140011716,0.1790065604498594,0.5620142966508865,0.5282425880432129,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.17913678902801208,494.2770657402885,-23.53637104436256,-171.7324867215161,-0.2774965945565876,0.8201523140011716,0.1790065604498594,0.564845897257328,0.5272451974451542,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5016312176569806,499.28844567874535,-23.79410569688857,-171.71498900979785,-0.2660814191797302,0.8201523140011716,0.1790065604498594,0.560917891561985,0.527650248259306,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.8522571864386617,498.12807100817514,-23.249849392022984,-171.6302358873281,-0.1498704892751954,0.8201523140011716,0.1790065604498594,0.5642457827925682,0.5331536307930946,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.49967704426341886,496.7898309213518,-23.64984147787751,-171.4542687653948,-0.2522850876217792,0.8201523140011716,0.1790065604498594,0.5639031678438187,0.529836980625987,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
